user,listened,total,percentage,hits,status
sensenyhs,4,306,1.3071895424836601,1,ok
sgt_gnpk_,4,306,1.3071895424836601,1,ok
shilo1420,4,306,1.3071895424836601,1,ok
shinchan_1009,4,306,1.3071895424836601,1,ok
shiodeyaku,4,306,1.3071895424836601,1,ok
sinya314,4,306,1.3071895424836601,1,ok
siobaby,4,306,1.3071895424836601,1,ok
siro_tomo,4,306,1.3071895424836601,1,ok
sixsense,4,306,1.3071895424836601,1,ok
skytemple,4,306,1.3071895424836601,1,ok
smile_hiyake,4,306,1.3071895424836601,1,ok
smk0015,4,306,1.3071895424836601,1,ok
SN37,4,306,1.3071895424836601,1,ok
snoam501101,4,306,1.3071895424836601,1,ok
soh_r1yowai,4,306,1.3071895424836601,1,ok
somedayomu,4,306,1.3071895424836601,1,ok
son0da_da,4,306,1.3071895424836601,1,ok
sozai0822,4,306,1.3071895424836601,1,ok
spicadgs0747,4,306,1.3071895424836601,1,ok
Ss12267221,4,306,1.3071895424836601,1,ok
ssyy0115,4,306,1.3071895424836601,1,ok
stmk1110,4,306,1.3071895424836601,1,ok
sukisukisugita,4,306,1.3071895424836601,1,ok
sumirejpy,4,306,1.3071895424836601,1,ok
sushibami2,4,306,1.3071895424836601,1,ok
SuwaGuard241,4,306,1.3071895424836601,1,ok
suzuka1496940,4,306,1.3071895424836601,1,ok
syamn,4,306,1.3071895424836601,1,ok
syan0717,4,306,1.3071895424836601,1,ok
Syunichi_nm7,4,306,1.3071895424836601,1,ok
szk27_sork,4,306,1.3071895424836601,1,ok
T_T,4,306,1.3071895424836601,1,ok
Ta933,4,306,1.3071895424836601,1,ok
tachy_yonP,4,306,1.3071895424836601,1,ok
taiazs,4,306,1.3071895424836601,1,ok
taka13011,4,306,1.3071895424836601,1,ok
takanyann07,4,306,1.3071895424836601,1,ok
takep147,4,306,1.3071895424836601,1,ok
tanomataakane,4,306,1.3071895424836601,1,ok
Tanyhiro,4,306,1.3071895424836601,1,ok
tap_mashimaro,4,306,1.3071895424836601,1,ok
taspyon_,4,306,1.3071895424836601,1,ok
TaxardX,4,306,1.3071895424836601,1,ok
tc103103,4,306,1.3071895424836601,1,ok
TEANA,4,306,1.3071895424836601,1,ok
tekitoyan,4,306,1.3071895424836601,1,ok
tengu_takao,4,306,1.3071895424836601,1,ok
tenmochonan,4,306,1.3071895424836601,1,ok
tetalexi,4,306,1.3071895424836601,1,ok
tgawasog,4,306,1.3071895424836601,1,ok
timimouryou,4,306,1.3071895424836601,1,ok
titansuraze,4,306,1.3071895424836601,1,ok
TksnP_YH,4,306,1.3071895424836601,1,ok
tkt_115,4,306,1.3071895424836601,1,ok
tmmr318,4,306,1.3071895424836601,1,ok
tnktsyk.tmail,4,306,1.3071895424836601,1,ok
tomliu5b19,4,306,1.3071895424836601,1,ok
ToRapture,4,306,1.3071895424836601,1,ok
toshi19920131,4,306,1.3071895424836601,1,ok
totodeshow,4,306,1.3071895424836601,1,ok
trainknk_nm7,4,306,1.3071895424836601,1,ok
trl19920628,4,306,1.3071895424836601,1,ok
tuashidi,4,306,1.3071895424836601,1,ok
tugu_0902,4,306,1.3071895424836601,1,ok
tyuutai,4,306,1.3071895424836601,1,ok
tzc1216,4,306,1.3071895424836601,1,ok
ue1700,4,306,1.3071895424836601,1,ok
uHS031jbcMQ0jU6,4,306,1.3071895424836601,1,ok
umimorian27,4,306,1.3071895424836601,1,ok
umine_otk_,4,306,1.3071895424836601,1,ok
umineeeeko,4,306,1.3071895424836601,1,ok
umisa,4,306,1.3071895424836601,1,ok
unkharuno,4,306,1.3071895424836601,1,ok
upstream_taruto,4,306,1.3071895424836601,1,ok
UYuji_tw,4,306,1.3071895424836601,1,ok
uyuyabab7,4,306,1.3071895424836601,1,ok
Vitamin_Soo,4,306,1.3071895424836601,1,ok
vnv_y,4,306,1.3071895424836601,1,ok
VS36_kianu,4,306,1.3071895424836601,1,ok
w1k2twit,4,306,1.3071895424836601,1,ok
wakayama9998,4,306,1.3071895424836601,1,ok
wama_WOL2,4,306,1.3071895424836601,1,ok
warship7723,4,306,1.3071895424836601,1,ok
wbQah3Usy_H6Frf,4,306,1.3071895424836601,1,ok
whatswrong567,4,306,1.3071895424836601,1,ok
whitedeathcross,4,306,1.3071895424836601,1,ok
wkb_nanjolove,4,306,1.3071895424836601,1,ok
wshiki0617,4,306,1.3071895424836601,1,ok
xiuyuyanjiushe,4,306,1.3071895424836601,1,ok
xx_yuki3594_xx,4,306,1.3071895424836601,1,ok
yaaaton9,4,306,1.3071895424836601,1,ok
YACnana77,4,306,1.3071895424836601,1,ok
yaeura_TP,4,306,1.3071895424836601,1,ok
yamayuki0928,4,306,1.3071895424836601,1,ok
Yastar_taso,4,306,1.3071895424836601,1,ok
YCWaishii,4,306,1.3071895424836601,1,ok
yinfengitus,4,306,1.3071895424836601,1,ok
yj_I320,4,306,1.3071895424836601,1,ok
Yksk_v,4,306,1.3071895424836601,1,ok
yo_arona,4,306,1.3071895424836601,1,ok
yot0223,4,306,1.3071895424836601,1,ok
you,4,306,1.3071895424836601,1,ok
youuuuuu,4,306,1.3071895424836601,1,ok
yqian1000,4,306,1.3071895424836601,1,ok
yrms_trinity,4,306,1.3071895424836601,1,ok
yu_da4,4,306,1.3071895424836601,1,ok
yu_kun_san_,4,306,1.3071895424836601,1,ok
yu_pi_,4,306,1.3071895424836601,1,ok
yua04,4,306,1.3071895424836601,1,ok
yuhi_3_yk,4,306,1.3071895424836601,1,ok
Yurakucho_P,4,306,1.3071895424836601,1,ok
yurinchi7,4,306,1.3071895424836601,1,ok
yuuko69_1,4,306,1.3071895424836601,1,ok
yuusakuand1,4,306,1.3071895424836601,1,ok
yx2_p,4,306,1.3071895424836601,1,ok
yxxxchas,4,306,1.3071895424836601,1,ok
zarame,4,306,1.3071895424836601,1,ok
Zkc8Cj,4,306,1.3071895424836601,1,ok
zoc_t,4,306,1.3071895424836601,1,ok
zura_RNR,4,306,1.3071895424836601,1,ok
zxrtt,4,306,1.3071895424836601,1,ok
zzappyy,4,306,1.3071895424836601,1,ok
odagiri_jyo,3,306,0.9803921568627451,6,ok
akanesora_132,3,306,0.9803921568627451,3,ok
akashia008,3,306,0.9803921568627451,3,ok
asg_tm,3,306,0.9803921568627451,3,ok
CopalAmber,3,306,0.9803921568627451,3,ok
Ganacchi_1912,3,306,0.9803921568627451,3,ok
gaongaon058,3,306,0.9803921568627451,3,ok
GinRannata,3,306,0.9803921568627451,3,ok
k1O2__,3,306,0.9803921568627451,3,ok
lxixsxa_s15,3,306,0.9803921568627451,3,ok
mak_727,3,306,0.9803921568627451,3,ok
millnky96,3,306,0.9803921568627451,3,ok
momomamizu,3,306,0.9803921568627451,3,ok
numao2ki,3,306,0.9803921568627451,3,ok
pnf_dora2,3,306,0.9803921568627451,3,ok
ps_mhs,3,306,0.9803921568627451,3,ok
sei3_3,3,306,0.9803921568627451,3,ok
yamachan279,3,306,0.9803921568627451,3,ok
yuebitch,3,306,0.9803921568627451,3,ok
0CRqImg8,3,306,0.9803921568627451,2,ok
0yk5,3,306,0.9803921568627451,2,ok
1121tqcst504,3,306,0.9803921568627451,2,ok
12_M_02,3,306,0.9803921568627451,2,ok
1l_water,3,306,0.9803921568627451,2,ok
2Ta1Ga8,3,306,0.9803921568627451,2,ok
9kanber_www2,3,306,0.9803921568627451,2,ok
_123na,3,306,0.9803921568627451,2,ok
_honoka_kuroki,3,306,0.9803921568627451,2,ok
_iwachan_,3,306,0.9803921568627451,2,ok
_ryu814,3,306,0.9803921568627451,2,ok
_sakimaruuu,3,306,0.9803921568627451,2,ok
achanelu80,3,306,0.9803921568627451,2,ok
alfaGel0422,3,306,0.9803921568627451,2,ok
aohl_se05,3,306,0.9803921568627451,2,ok
Asikise,3,306,0.9803921568627451,2,ok
Asuka_love_11,3,306,0.9803921568627451,2,ok
asunaro_asnr,3,306,0.9803921568627451,2,ok
atlrs1091,3,306,0.9803921568627451,2,ok
atuuy1995,3,306,0.9803921568627451,2,ok
Axis_BiBi,3,306,0.9803921568627451,2,ok
b_burst_,3,306,0.9803921568627451,2,ok
bakaming,3,306,0.9803921568627451,2,ok
beegomax7su,3,306,0.9803921568627451,2,ok
bianchi0125,3,306,0.9803921568627451,2,ok
BlackBeear,3,306,0.9803921568627451,2,ok
brutal_FxTx,3,306,0.9803921568627451,2,ok
cafe7720,3,306,0.9803921568627451,2,ok
caga25mi,3,306,0.9803921568627451,2,ok
chaos_dia,3,306,0.9803921568627451,2,ok
chloros_NeAr,3,306,0.9803921568627451,2,ok
cocorock_0x0_,3,306,0.9803921568627451,2,ok
corocoro612,3,306,0.9803921568627451,2,ok
cyx,3,306,0.9803921568627451,2,ok
dewo_816,3,306,0.9803921568627451,2,ok
Diefku,3,306,0.9803921568627451,2,ok
dilemma_,3,306,0.9803921568627451,2,ok
DP25252,3,306,0.9803921568627451,2,ok
dsk_roz,3,306,0.9803921568627451,2,ok
earth_tyk,3,306,0.9803921568627451,2,ok
ecoba17s,3,306,0.9803921568627451,2,ok
elifride913,3,306,0.9803921568627451,2,ok
emumoma,3,306,0.9803921568627451,2,ok
everymorin,3,306,0.9803921568627451,2,ok
fairyriddd,3,306,0.9803921568627451,2,ok
forSachiii,3,306,0.9803921568627451,2,ok
Fucono,3,306,0.9803921568627451,2,ok
gaaaamo,3,306,0.9803921568627451,2,ok
gkdl1278,3,306,0.9803921568627451,2,ok
gonbuto_sakage,3,306,0.9803921568627451,2,ok
guusukesama9,3,306,0.9803921568627451,2,ok
hayate624,3,306,0.9803921568627451,2,ok
himawaringalb,3,306,0.9803921568627451,2,ok
hime_erina,3,306,0.9803921568627451,2,ok
hina_katsura33,3,306,0.9803921568627451,2,ok
Hisui__2,3,306,0.9803921568627451,2,ok
hogesako,3,306,0.9803921568627451,2,ok
hoshi130zora,3,306,0.9803921568627451,2,ok
ibukibreath1,3,306,0.9803921568627451,2,ok
IDSummer_Peace,3,306,0.9803921568627451,2,ok
ILA111420,3,306,0.9803921568627451,2,ok
inotti_mad,3,306,0.9803921568627451,2,ok
irisXmimori,3,306,0.9803921568627451,2,ok
ISONO_C,3,306,0.9803921568627451,2,ok
itosyo_,3,306,0.9803921568627451,2,ok
itsudemo_jolno,3,306,0.9803921568627451,2,ok
izunogyoza,3,306,0.9803921568627451,2,ok
jaian0321,3,306,0.9803921568627451,2,ok
JANYS1129,3,306,0.9803921568627451,2,ok
jmnvgpl,3,306,0.9803921568627451,2,ok
jq_mz3,3,306,0.9803921568627451,2,ok
just_ericbell,3,306,0.9803921568627451,2,ok
k2h_raki,3,306,0.9803921568627451,2,ok
k_10yu,3,306,0.9803921568627451,2,ok
k_i_bell,3,306,0.9803921568627451,2,ok
kagura_71823,3,306,0.9803921568627451,2,ok
kakkontou319,3,306,0.9803921568627451,2,ok
Kami_koppu_,3,306,0.9803921568627451,2,ok
Kanba_Miyako,3,306,0.9803921568627451,2,ok
kascheung,3,306,0.9803921568627451,2,ok
keiitiy,3,306,0.9803921568627451,2,ok
kenken_Pray,3,306,0.9803921568627451,2,ok
kent_dera,3,306,0.9803921568627451,2,ok
kiyo9sai,3,306,0.9803921568627451,2,ok
kiyotaka0622,3,306,0.9803921568627451,2,ok
ktbkhyr_konomi,3,306,0.9803921568627451,2,ok
kued,3,306,0.9803921568627451,2,ok
kyuuki0327,3,306,0.9803921568627451,2,ok
Lenn0o0n,3,306,0.9803921568627451,2,ok
liskun,3,306,0.9803921568627451,2,ok
Lmatic_Amulet,3,306,0.9803921568627451,2,ok
LoliconCarbun,3,306,0.9803921568627451,2,ok
Lotti_S,3,306,0.9803921568627451,2,ok
love_live796,3,306,0.9803921568627451,2,ok
Marth0izumi,3,306,0.9803921568627451,2,ok
masasuzu_o,3,306,0.9803921568627451,2,ok
mimo_maaya,3,306,0.9803921568627451,2,ok
mimo_mimo_7,3,306,0.9803921568627451,2,ok
mimo_sachi,3,306,0.9803921568627451,2,ok
mimofan10,3,306,0.9803921568627451,2,ok
mimomimop,3,306,0.9803921568627451,2,ok
mimosachiii,3,306,0.9803921568627451,2,ok
Mint0_ChaN,3,306,0.9803921568627451,2,ok
mint1028,3,306,0.9803921568627451,2,ok
mmiikmaon,3,306,0.9803921568627451,2,ok
mnrn615,3,306,0.9803921568627451,2,ok
mochi_con,3,306,0.9803921568627451,2,ok
moe335,3,306,0.9803921568627451,2,ok
MokekeAro,3,306,0.9803921568627451,2,ok
Momi_mommi,3,306,0.9803921568627451,2,ok
mss_som,3,306,0.9803921568627451,2,ok
mugichoco101,3,306,0.9803921568627451,2,ok
munion3,3,306,0.9803921568627451,2,ok
muralala19,3,306,0.9803921568627451,2,ok
N12antonio_c,3,306,0.9803921568627451,2,ok
n_karaage,3,306,0.9803921568627451,2,ok
nagirai0623,3,306,0.9803921568627451,2,ok
nakanishi,3,306,0.9803921568627451,2,ok
namipika,3,306,0.9803921568627451,2,ok
nanamimo_2k,3,306,0.9803921568627451,2,ok
nanjol_Holic,3,306,0.9803921568627451,2,ok
nicolove1225,3,306,0.9803921568627451,2,ok
nitohana,3,306,0.9803921568627451,2,ok
niya_mochimochi,3,306,0.9803921568627451,2,ok
NoaNoa1315_,3,306,0.9803921568627451,2,ok
numata212,3,306,0.9803921568627451,2,ok
nyantama_0812,3,306,0.9803921568627451,2,ok
oba_ken_ok,3,306,0.9803921568627451,2,ok
OBASHUN0808,3,306,0.9803921568627451,2,ok
Ohoden5643,3,306,0.9803921568627451,2,ok
okutan007,3,306,0.9803921568627451,2,ok
ollie_themb,3,306,0.9803921568627451,2,ok
omi_watanabe,3,306,0.9803921568627451,2,ok
onmyo_nn,3,306,0.9803921568627451,2,ok
ootori0392,3,306,0.9803921568627451,2,ok
oracle1102,3,306,0.9803921568627451,2,ok
oreani_dai,3,306,0.9803921568627451,2,ok
ote_nanjolno77,3,306,0.9803921568627451,2,ok
otyappaxxx,3,306,0.9803921568627451,2,ok
Oyto23,3,306,0.9803921568627451,2,ok
paranda_update,3,306,0.9803921568627451,2,ok
PB_wmm,3,306,0.9803921568627451,2,ok
pepsicider27,3,306,0.9803921568627451,2,ok
pile_sora_DD,3,306,0.9803921568627451,2,ok
pph_sm,3,306,0.9803921568627451,2,ok
purpleberrymoon,3,306,0.9803921568627451,2,ok
qouloP,3,306,0.9803921568627451,2,ok
R_Prim__,3,306,0.9803921568627451,2,ok
railgun_my_only,3,306,0.9803921568627451,2,ok
raypar8724,3,306,0.9803921568627451,2,ok
Rice_is_Gohan,3,306,0.9803921568627451,2,ok
rindo_etc,3,306,0.9803921568627451,2,ok
ringoshootingst,3,306,0.9803921568627451,2,ok
rkkvfkbdjn,3,306,0.9803921568627451,2,ok
rock4o2,3,306,0.9803921568627451,2,ok
Roza_M1207,3,306,0.9803921568627451,2,ok
ryouhiza_liver,3,306,0.9803921568627451,2,ok
S4_MK2,3,306,0.9803921568627451,2,ok
sakemain,3,306,0.9803921568627451,2,ok
sakilky,3,306,0.9803921568627451,2,ok
Saya4th,3,306,0.9803921568627451,2,ok
scapegoat16,3,306,0.9803921568627451,2,ok
shi_zu_ki_623,3,306,0.9803921568627451,2,ok
shibazukeke,3,306,0.9803921568627451,2,ok
Shimozi_ota,3,306,0.9803921568627451,2,ok
shin0462,3,306,0.9803921568627451,2,ok
sibamarutarou,3,306,0.9803921568627451,2,ok
sora_tokuchan,3,306,0.9803921568627451,2,ok
sphere0121_TK,3,306,0.9803921568627451,2,ok
sqr_t,3,306,0.9803921568627451,2,ok
squallreonhart,3,306,0.9803921568627451,2,ok
squrd_mimo741,3,306,0.9803921568627451,2,ok
suuyanz,3,306,0.9803921568627451,2,ok
syotaro412,3,306,0.9803921568627451,2,ok
t_kanade7,3,306,0.9803921568627451,2,ok
takaidon_hmaa,3,306,0.9803921568627451,2,ok
takasaso119,3,306,0.9803921568627451,2,ok
tattun_taso,3,306,0.9803921568627451,2,ok
tmyn_119_kitty,3,306,0.9803921568627451,2,ok
toaru3510965,3,306,0.9803921568627451,2,ok
tojadwt,3,306,0.9803921568627451,2,ok
toku_chan_0905,3,306,0.9803921568627451,2,ok
tome_kira,3,306,0.9803921568627451,2,ok
Tomo_rippi,3,306,0.9803921568627451,2,ok
tony8141021,3,306,0.9803921568627451,2,ok
tororo_nm7,3,306,0.9803921568627451,2,ok
ttb5551,3,306,0.9803921568627451,2,ok
tyassann,3,306,0.9803921568627451,2,ok
tys_mountain,3,306,0.9803921568627451,2,ok
umi0301,3,306,0.9803921568627451,2,ok
umimori07,3,306,0.9803921568627451,2,ok
usarin_kaba,3,306,0.9803921568627451,2,ok
usohachi,3,306,0.9803921568627451,2,ok
uta_084,3,306,0.9803921568627451,2,ok
UTGnicolive78,3,306,0.9803921568627451,2,ok
vorcestvarorant,3,306,0.9803921568627451,2,ok
waji_mimo,3,306,0.9803921568627451,2,ok
wreak_yuyuyu,3,306,0.9803921568627451,2,ok
wtatuya07271,3,306,0.9803921568627451,2,ok
xabi__P,3,306,0.9803921568627451,2,ok
y_end,3,306,0.9803921568627451,2,ok
ya_gi_si,3,306,0.9803921568627451,2,ok
yakizakura_2,3,306,0.9803921568627451,2,ok
YAMA_BASSholder,3,306,0.9803921568627451,2,ok
yellowmk_p_h,3,306,0.9803921568627451,2,ok
yoeee4869,3,306,0.9803921568627451,2,ok
yoshinon_maho,3,306,0.9803921568627451,2,ok
YT_YH,3,306,0.9803921568627451,2,ok
yui_iori_umi,3,306,0.9803921568627451,2,ok
yuiwaki4545,3,306,0.9803921568627451,2,ok
yukammrn,3,306,0.9803921568627451,2,ok
yupiyupi_23yk,3,306,0.9803921568627451,2,ok
yuujunki,3,306,0.9803921568627451,2,ok
yuumimo123,3,306,0.9803921568627451,2,ok
yuyaatsotokanda,3,306,0.9803921568627451,2,ok
zanezane04,3,306,0.9803921568627451,2,ok
zettaireidoo,3,306,0.9803921568627451,2,ok
0000up,3,306,0.9803921568627451,1,ok
01792986,3,306,0.9803921568627451,1,ok
0626Kr,3,306,0.9803921568627451,1,ok
0bsrv,3,306,0.9803921568627451,1,ok
0chasen,3,306,0.9803921568627451,1,ok
1012_surume,3,306,0.9803921568627451,1,ok
10chasu,3,306,0.9803921568627451,1,ok
1102Junna,3,306,0.9803921568627451,1,ok
1202__Snowdrop,3,306,0.9803921568627451,1,ok
1222_1806_sub,3,306,0.9803921568627451,1,ok
12cinnamo3_s,3,306,0.9803921568627451,1,ok
12inori02,3,306,0.9803921568627451,1,ok
1oveniko,3,306,0.9803921568627451,1,ok
1th_angel,3,306,0.9803921568627451,1,ok
20111455,3,306,0.9803921568627451,1,ok
20190508Release,3,306,0.9803921568627451,1,ok
21020next,3,306,0.9803921568627451,1,ok
2A06Ksrk,3,306,0.9803921568627451,1,ok
324_NERV_STAFF,3,306,0.9803921568627451,1,ok
3_9_cs,3,306,0.9803921568627451,1,ok
3_oyama,3,306,0.9803921568627451,1,ok
4645aa,3,306,0.9803921568627451,1,ok
4or5_show,3,306,0.9803921568627451,1,ok
6123y_s,3,306,0.9803921568627451,1,ok
61a16,3,306,0.9803921568627451,1,ok
6NNTN,3,306,0.9803921568627451,1,ok
752oi68gj4319u6,3,306,0.9803921568627451,1,ok
83025yn,3,306,0.9803921568627451,1,ok
93_yum,3,306,0.9803921568627451,1,ok
_1toa,3,306,0.9803921568627451,1,ok
_999_375,3,306,0.9803921568627451,1,ok
__aoi0226__,3,306,0.9803921568627451,1,ok
__ukme,3,306,0.9803921568627451,1,ok
_hsri,3,306,0.9803921568627451,1,ok
_kula,3,306,0.9803921568627451,1,ok
_mxox_,3,306,0.9803921568627451,1,ok
_oshi,3,306,0.9803921568627451,1,ok
_pppky_,3,306,0.9803921568627451,1,ok
_Q_C,3,306,0.9803921568627451,1,ok
_Wish_Art_,3,306,0.9803921568627451,1,ok
_YUUMU_,3,306,0.9803921568627451,1,ok
a82611141,3,306,0.9803921568627451,1,ok
ac,3,306,0.9803921568627451,1,ok
adgjm2684,3,306,0.9803921568627451,1,ok
af_rs_ai_yh_tw,3,306,0.9803921568627451,1,ok
ahdrhtm12,3,306,0.9803921568627451,1,ok
ai_goma_1,3,306,0.9803921568627451,1,ok
aick0123,3,306,0.9803921568627451,1,ok
airtrek11,3,306,0.9803921568627451,1,ok
airwing14,3,306,0.9803921568627451,1,ok
aizadmajid02,3,306,0.9803921568627451,1,ok
ajmpux,3,306,0.9803921568627451,1,ok
ajtajta_j,3,306,0.9803921568627451,1,ok
aka_asu_tey,3,306,0.9803921568627451,1,ok
akagami23,3,306,0.9803921568627451,1,ok
akakki,3,306,0.9803921568627451,1,ok
AkakuAoba,3,306,0.9803921568627451,1,ok
akamatsu9912,3,306,0.9803921568627451,1,ok
akanedaisuki,3,306,0.9803921568627451,1,ok
akatsuki_hiraki,3,306,0.9803921568627451,1,ok
akeno,3,306,0.9803921568627451,1,ok
akgan7_,3,306,0.9803921568627451,1,ok
akiharukas,3,306,0.9803921568627451,1,ok
akiku131,3,306,0.9803921568627451,1,ok
akinasu019,3,306,0.9803921568627451,1,ok
Akira_zhang,3,306,0.9803921568627451,1,ok
akiramenaipride,3,306,0.9803921568627451,1,ok
AlicePlanet,3,306,0.9803921568627451,1,ok
alka_lovelive,3,306,0.9803921568627451,1,ok
aloe_marron,3,306,0.9803921568627451,1,ok
ALPHA_CHOCO,3,306,0.9803921568627451,1,ok
amipon.8888,3,306,0.9803921568627451,1,ok
AND632673,3,306,0.9803921568627451,1,ok
ank_yuma0921,3,306,0.9803921568627451,1,ok
ANKARE_ESSE,3,306,0.9803921568627451,1,ok
AnthosHoraiP,3,306,0.9803921568627451,1,ok
anticwkd35,3,306,0.9803921568627451,1,ok
aoi_narukana,3,306,0.9803921568627451,1,ok
aokun392040481,3,306,0.9803921568627451,1,ok
APE_STUSSY,3,306,0.9803921568627451,1,ok
aplus2122,3,306,0.9803921568627451,1,ok
appu_0325,3,306,0.9803921568627451,1,ok
aqua.alta55,3,306,0.9803921568627451,1,ok
ar_clam_330,3,306,0.9803921568627451,1,ok
ariaho,3,306,0.9803921568627451,1,ok
aries_da1745,3,306,0.9803921568627451,1,ok
arinkocineraria,3,306,0.9803921568627451,1,ok
aris_uma,3,306,0.9803921568627451,1,ok
arumck,3,306,0.9803921568627451,1,ok
asagaya,3,306,0.9803921568627451,1,ok
asari_shi,3,306,0.9803921568627451,1,ok
assault_EMTN,3,306,0.9803921568627451,1,ok
AthackBlois,3,306,0.9803921568627451,1,ok
Atsi_mo,3,306,0.9803921568627451,1,ok
attsun0112,3,306,0.9803921568627451,1,ok
awakihcat_onnis,3,306,0.9803921568627451,1,ok
Ayasebo_,3,306,0.9803921568627451,1,ok
ayayuka_ikumin,3,306,0.9803921568627451,1,ok
ayn3111,3,306,0.9803921568627451,1,ok
AZ_mofu,3,306,0.9803921568627451,1,ok
AZAYiku,3,306,0.9803921568627451,1,ok
azuma_alb0804,3,306,0.9803921568627451,1,ok
azusa0806niko,3,306,0.9803921568627451,1,ok
B4012014,3,306,0.9803921568627451,1,ok
B7A2,3,306,0.9803921568627451,1,ok
B_UTER,3,306,0.9803921568627451,1,ok
bakedbeaf,3,306,0.9803921568627451,1,ok
bakuryuu774,3,306,0.9803921568627451,1,ok
BambooNashem,3,306,0.9803921568627451,1,ok
banana3761,3,306,0.9803921568627451,1,ok
barbarca128,3,306,0.9803921568627451,1,ok
belalugosi_is_,3,306,0.9803921568627451,1,ok
beson309,3,306,0.9803921568627451,1,ok
BirbKurosawa,3,306,0.9803921568627451,1,ok
bl_sarana,3,306,0.9803921568627451,1,ok
blessing_smp,3,306,0.9803921568627451,1,ok
bluegambar,3,306,0.9803921568627451,1,ok
blueskyciel,3,306,0.9803921568627451,1,ok
bo_zu_zuzuzuzu,3,306,0.9803921568627451,1,ok
bonberhead,3,306,0.9803921568627451,1,ok
bouryu,3,306,0.9803921568627451,1,ok
broilerLG,3,306,0.9803921568627451,1,ok
bucchiiiiii_9,3,306,0.9803921568627451,1,ok
BUNG_,3,306,0.9803921568627451,1,ok
bunngaku,3,306,0.9803921568627451,1,ok
bync_a,3,306,0.9803921568627451,1,ok
byon_byon_byon,3,306,0.9803921568627451,1,ok
bzmove10,3,306,0.9803921568627451,1,ok
C_evn,3,306,0.9803921568627451,1,ok
C_ute_iDOL,3,306,0.9803921568627451,1,ok
calfatnenrad_1,3,306,0.9803921568627451,1,ok
carry_on33,3,306,0.9803921568627451,1,ok
Cela,3,306,0.9803921568627451,1,ok
central,3,306,0.9803921568627451,1,ok
chack_yu_1party,3,306,0.9803921568627451,1,ok
chake_bamboo,3,306,0.9803921568627451,1,ok
chamu_snd,3,306,0.9803921568627451,1,ok
check_dai,3,306,0.9803921568627451,1,ok
chereeeey,3,306,0.9803921568627451,1,ok
Cherry_tn3,3,306,0.9803921568627451,1,ok
CherryChan762,3,306,0.9803921568627451,1,ok
Chi_yo_346,3,306,0.9803921568627451,1,ok
chickenmayo_don,3,306,0.9803921568627451,1,ok
Chigyuu_,3,306,0.9803921568627451,1,ok
chikamikan_yuya,3,306,0.9803921568627451,1,ok
Chino_Rabbit30,3,306,0.9803921568627451,1,ok
chiwawa_black,3,306,0.9803921568627451,1,ok
chizuruknkn,3,306,0.9803921568627451,1,ok
chocokurono,3,306,0.9803921568627451,1,ok
chocolat_o8o,3,306,0.9803921568627451,1,ok
ChrissorS,3,306,0.9803921568627451,1,ok
chrono0425,3,306,0.9803921568627451,1,ok
Chunkwok_Wong,3,306,0.9803921568627451,1,ok
chunpr2625,3,306,0.9803921568627451,1,ok
cirno0207,3,306,0.9803921568627451,1,ok
cis_9ua,3,306,0.9803921568627451,1,ok
cistusburn,3,306,0.9803921568627451,1,ok
ClarinQ_3A07,3,306,0.9803921568627451,1,ok
coating_choco,3,306,0.9803921568627451,1,ok
CockToe,3,306,0.9803921568627451,1,ok
colorful375,3,306,0.9803921568627451,1,ok
comet29360732,3,306,0.9803921568627451,1,ok
coopie_7,3,306,0.9803921568627451,1,ok
coslfb,3,306,0.9803921568627451,1,ok
cottese,3,306,0.9803921568627451,1,ok
coywai,3,306,0.9803921568627451,1,ok
Cr,3,306,0.9803921568627451,1,ok
craze_rod,3,306,0.9803921568627451,1,ok
CRFYUN,3,306,0.9803921568627451,1,ok
crusaders400,3,306,0.9803921568627451,1,ok
ctycty,3,306,0.9803921568627451,1,ok
cucumissativus,3,306,0.9803921568627451,1,ok
daiarybornmas,3,306,0.9803921568627451,1,ok
daranisuk,3,306,0.9803921568627451,1,ok
davisqwq,3,306,0.9803921568627451,1,ok
dear4_inafu,3,306,0.9803921568627451,1,ok
death910202,3,306,0.9803921568627451,1,ok
decede555,3,306,0.9803921568627451,1,ok
delinlu967,3,306,0.9803921568627451,1,ok
deneb_sumire,3,306,0.9803921568627451,1,ok
denn_chi,3,306,0.9803921568627451,1,ok
dillerove,3,306,0.9803921568627451,1,ok
dillerove_1,3,306,0.9803921568627451,1,ok
dk11218,3,306,0.9803921568627451,1,ok
dkk_tkkpimunn,3,306,0.9803921568627451,1,ok
doma,3,306,0.9803921568627451,1,ok
dondoko78,3,306,0.9803921568627451,1,ok
doney_yan,3,306,0.9803921568627451,1,ok
donki,3,306,0.9803921568627451,1,ok
donut,3,306,0.9803921568627451,1,ok
